baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R2W0	R30W7	R14W7	R14W0	R2W7	R30W0	R20W0	R4W7	R18W7	R12W0	R18W0	R12W7	R4W0	R20W6	R1W7	R17W0	R17W7	R1W0	R7W0	R29W0	R23W7	R11W7	R11W0	R7W7	R29W7	R23W0	Significant	Description	Symbol	KO	Phylum
8.05935749774671	1.3318721388985	0.866332560422702	1.53736821140446	0.124203166272017	0.983537789322935	0	0	3	11	10	9	7	5	5	6	3	4	4	29	15	0	16	0	14	0	4	6	0	30	13	7	No	N-methylhydantoinase A [EC:3.5.2.14]	hyuA	K01473	K01473
43.303339906972	0.43614604152553	0.508534208238409	0.857653299345122	0.391083934569743	0.983537789322935	52	31	28	57	42	0	49	62	84	18	0	31	32	40	31	38	106	123	23	36	70	47	16	29	34	39	No	hyaluronate lyase [EC:4.2.2.1]	hysA, hylA, hylB	K01727	K01727
29.0515796310723	-1.15438932953462	0.993134380944322	-1.16236971721488	0.245085318617052	0.983537789322935	207	0	0	0	5	0	13	9	29	14	15	21	33	8	0	29	3	5	66	0	58	0	0	48	24	66	No	6-phospho-beta-galactosidase [EC:3.2.1.85]	E3.2.1.85, lacG	K01220	K01220
34.4359720478832	0.333902417670174	0.623034606229637	0.535929167226877	0.5920075054443	0.983537789322935	46	0	33	17	23	0	26	28	43	20	53	15	3	10	108	43	32	27	81	9	33	30	13	108	3	69	No	N-acetylgalactosamine PTS system EIIB component [EC:2.7.1.-]	agaV	K02745	K02745
32.1133480172201	-0.195102732466063	0.731515598115499	-0.266710283374242	0.789692235658851	0.983537789322935	4	144	7	24	5	137	8	60	32	25	64	29	19	14	48	56	0	55	17	0	2	11	0	9	9	62	No	alcohol dehydrogenase (NADP+) [EC:1.1.1.2]	AKR1A1, adh	K00002	K00002
134.286807232911	0.18113983608453	0.3676521952673	0.492693470666845	0.622229191848792	0.983537789322935	17	104	109	105	166	45	169	204	120	55	13	65	167	162	221	303	112	113	321	156	167	138	129	51	132	120	No	two-component system, OmpR family, response regulator ResD	resD	K07775	K07775
4.82764375208403	0.473215388873615	1.57406626399012	0.300632444579592	0.763694788103087	0.983537789322935	21	0	9	0	0	0	8	9	36	0	0	0	11	4	0	3	12	0	0	0	0	0	0	4	7	0	No	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase [EC:6.3.1.13]	mshC	K15526	K15526
2.95705047275199	0.565371889946909	2.25916837885588	0.250256641000452	0.802388885218452	0.983537789322935	0	0	0	0	0	0	10	0	18	0	4	0	0	0	0	0	0	0	16	0	12	0	0	0	14	0	No	intracellular multiplication protein IcmK	icmK, traN, dotH	K12213	K12213
49.3824278430275	0.553699349191536	0.594402676570476	0.931522301323093	0.351583454068802	0.983537789322935	14	11	20	66	11	31	109	80	10	0	21	7	30	41	217	10	59	61	20	74	15	16	109	199	21	25	No	putative multiple sugar transport system permease protein	ABC.GGU.P, gguB	K10547	K10547
5.02499831800747	2.96881903481476	1.63365701527648	1.81728417106715	0.0691736124129344	0.983537789322935	0	0	0	0	3	0	23	0	55	0	0	12	0	44	0	4	4	5	5	0	0	0	0	0	3	0	No	mannuronan 5-epimerase [EC:5.1.3.37]	algG	K01795	K01795
4.44772347654347	4.72023620195245	2.03076367191441	2.32436509832908	0.0201059345014196	0.983537789322935	0	0	0	0	0	0	18	0	55	0	0	12	0	44	0	4	4	0	0	0	0	0	0	0	3	0	Yes	manganese oxidase [EC:1.16.3.3]	mcoA	K22350	K22350
2.63025613653937	1.19788548215341	1.97249684504835	0.607293991450746	0.543655825143802	0.983537789322935	0	0	9	0	0	0	4	8	17	0	0	0	4	0	0	13	16	0	0	0	3	0	0	0	0	0	No	uncharacterized protein	K07161	K07161	K07161
20.3446545196144	2.62261821129356	1.21495373834834	2.15861569746586	0.0308799939066462	0.983537789322935	0	0	162	17	0	0	9	37	155	0	4	7	30	33	0	9	76	0	0	0	0	0	13	0	18	0	Yes	N-acetylmannosamine-6-phosphate 2-epimerase / N-acetylmannosamine kinase [EC:5.1.3.9 2.7.1.60]	nanEK	K13967	K13967
20.3446545196144	2.62261821129356	1.21495373834834	2.15861569746586	0.0308799939066462	0.983537789322935	0	0	162	17	0	0	9	37	155	0	4	7	30	33	0	9	76	0	0	0	0	0	13	0	18	0	Yes	2-epi-5-epi-valiolone 7-kinase [EC:2.7.1.188]	acbM	K19979	K19979
20.3446545196144	2.62261821129356	1.21495373834834	2.15861569746586	0.0308799939066462	0.983537789322935	0	0	162	17	0	0	9	37	155	0	4	7	30	33	0	9	76	0	0	0	0	0	13	0	18	0	Yes	C7-cyclitol 7-kinase [EC:2.7.1.214]	valC	K20433	K20433
31.3245041499879	-0.0103841212570543	0.760694485023049	-0.0136508433563044	0.989108541107553	0.99707753200863	46	0	33	30	0	7	0	15	42	41	96	41	30	37	13	38	46	57	0	0	4	62	82	102	10	7	No	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]	dhaM	K05881	K05881
85.425410356331	0.0198340084411854	0.308692895994401	0.06425158692847	0.948769901787709	0.991764749453245	95	77	54	110	33	133	80	143	118	26	123	52	64	123	43	40	144	64	23	196	63	145	91	94	48	120	No	putative ATP-dependent endonuclease of the OLD family	ybjD	K07459	K07459
88.5878451982154	-0.274560207612806	0.451071443455968	-0.608684525691122	0.54273356583945	0.983537789322935	144	149	79	32	24	110	51	121	50	183	224	221	67	46	25	99	49	103	25	65	53	6	58	59	47	64	No	UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]	wbpA	K13015	K13015
24.7443161420296	0.679040468144982	0.760631982617263	0.892731943519477	0.372000739624177	0.983537789322935	25	8	10	0	45	0	15	27	37	0	22	0	47	46	20	3	50	37	35	18	42	0	6	11	72	51	No	UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase [EC:5.1.3.7 5.1.3.-]	wbpP	K02473	K02473
39.2217582719088	-0.195960978255741	0.563325379050725	-0.347864636572846	0.72794184446012	0.983537789322935	63	0	30	46	0	26	19	68	22	19	3	13	78	72	4	33	85	35	26	44	23	56	68	62	51	129	No	5-deoxy-glucuronate isomerase [EC:5.3.1.30]	iolB	K03337	K03337
0.968657723361179	1.1021473798291	2.66533205621863	0.413512221585158	0.679231370050706	0.983537789322935	0	0	0	0	0	0	0	5	8	0	0	0	8	0	0	19	5	0	0	0	0	0	0	0	2	0	No	nitrogen fixation protein NifZ	nifZ	K02597	K02597
10.2628070716376	-0.884677606186323	1.39990843467677	-0.631953908035842	0.527416996031989	0.983537789322935	0	0	0	28	5	37	3	9	0	0	46	11	10	0	0	0	4	0	20	0	47	0	0	0	0	59	No	lipopolysaccharide O-acetyltransferase [EC:2.3.1.-]	wbbJ	K08280	K08280
79.2606890667057	0.09815313204939	0.374270736933174	0.262251686716601	0.793127407143024	0.983537789322935	85	35	70	84	90	15	42	10	76	44	61	50	55	53	60	93	62	204	45	53	122	121	165	177	66	140	No	glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]	rfbF	K00978	K00978
6.67746266584747	0.0570335336002923	1.42060651208537	0.0401473125141248	0.967975682253252	0.992213692439161	0	0	10	0	11	0	18	0	25	17	0	7	11	0	0	0	7	0	0	0	0	32	32	0	5	17	No	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	rusA	K01160	K01160
239.059901702247	0.418945591509675	0.309508836604466	1.35358200465554	0.175869771283362	0.983537789322935	376	246	226	179	409	134	149	210	288	118	45	155	191	201	364	362	268	109	372	59	330	330	335	73	236	274	No	ATP-binding cassette, subfamily B, multidrug efflux pump	mdlA, smdA	K18889	K18889
13.7536389349651	-0.341691286575156	1.98257384801949	-0.172347318571003	0.863164486026498	0.985075144343457	0	0	0	0	0	65	13	43	0	58	0	31	0	33	0	34	50	0	0	0	0	0	14	0	0	0	No	beta-lactamase class A BlaZ [EC:3.5.2.6]	blaZ	K18766	K18766
121.413951042537	0.329235402230124	0.471851505951258	0.697752148880783	0.485332208986503	0.983537789322935	24	0	108	284	62	36	132	145	233	23	19	25	120	119	147	86	189	359	70	120	73	251	53	366	69	209	No	choline trimethylamine-lyase [EC:4.3.99.4]	cutC	K20038	K20038
78.0902814273798	-0.462965521639404	0.476267563151473	-0.972070234168269	0.331015609078646	0.983537789322935	76	112	10	173	11	107	51	178	28	54	7	0	124	110	44	42	48	197	82	38	65	123	212	90	49	115	No	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	arsR	K03892	K03892
14.0154698600235	0.457603958760497	1.380598295561	0.331453370782666	0.740302056880877	0.983537789322935	0	0	0	0	0	0	31	4	54	0	0	7	0	0	7	0	15	57	5	52	0	0	0	84	34	14	No	glutamate 2,3-aminomutase [EC:5.4.3.9]	eam	K19814	K19814
50.582546434895	-0.669159401468667	0.684444136180792	-0.977668397018617	0.328238357014305	0.983537789322935	115	0	32	140	0	7	88	86	11	66	139	91	61	69	4	41	146	59	0	21	24	10	15	8	12	51	No	primosomal protein DnaI	dnaI	K11144	K11144
67.1046211867417	-0.260064516685453	0.482793570729562	-0.538666072732623	0.590117287827065	0.983537789322935	0	65	41	12	82	36	90	84	81	68	25	50	109	50	74	118	41	42	273	71	68	21	30	18	59	91	No	molybdopterin-guanine dinucleotide biosynthesis adapter protein	mobB	K03753	K03753
72.9384169462658	-0.307870452098463	0.406953703794997	-0.756524511823962	0.449334781791497	0.983537789322935	12	65	32	22	102	42	80	70	74	88	25	59	144	49	74	127	41	27	261	81	73	64	37	35	48	121	No	molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]	mobAB	K13818	K13818
66.7370906338562	0.297332480437167	0.518867175457155	0.573041607758669	0.566616522251244	0.983537789322935	0	20	47	0	105	62	65	85	52	30	59	66	67	58	11	135	122	26	41	81	64	77	97	174	26	224	No	flagellum-specific ATP synthase [EC:7.4.2.8]	fliI	K02412	K02412
54.3649808759788	0.617854227817487	0.617169421094923	1.00110959276198	0.316773827847189	0.983537789322935	0	20	47	0	105	31	65	59	38	0	10	41	56	58	11	102	118	26	41	81	64	34	24	174	26	195	No	ATP synthase in type III secretion protein N [EC:7.4.2.8]	yscN, sctN, hrcN, ssaN	K03224	K03224
0.877954076678146	-1.62875389683545	2.90003101375811	-0.561633268440383	0.574365908857895	0.983537789322935	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	9	0	0	0	0	0	5	0	No	type III secretion protein O	yscO, sctO	K04056	K04056
40.8116322866214	0.728824684380543	0.702797992042229	1.03703296343048	0.299720495021014	0.983537789322935	0	8	130	63	3	0	57	65	259	0	42	0	75	44	19	9	61	40	39	56	7	52	39	43	34	14	No	acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9]	atoA	K01035	K01035
30.592552441624	-0.127387850765511	0.659269151001408	-0.193225863172899	0.84678208451724	0.983537789322935	40	0	46	56	8	0	32	78	68	3	15	3	16	41	0	20	16	64	82	9	58	32	63	32	7	47	No	cephalosporin-C deacetylase [EC:3.1.1.41]	cah	K01060	K01060
58.1442498165565	0.681648440620661	0.536677803206007	1.27012601704156	0.204039745503778	0.983537789322935	12	0	26	31	56	20	85	108	100	28	50	75	106	54	9	75	99	26	41	0	66	39	36	180	75	115	No	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	cheR	K00575	K00575
76.8821685421544	0.180665498991114	0.442139464839999	0.408616541517038	0.682821089501622	0.983537789322935	271	33	54	47	74	7	87	109	68	23	12	22	19	77	66	58	125	74	43	58	89	145	130	83	101	58	No	@	@	K02808	K02808
13.4390178625641	0.41611648398387	0.804311727609727	0.517357225687228	0.604906813309079	0.983537789322935	0	0	17	24	28	7	9	35	5	12	0	4	3	18	15	22	0	49	0	16	10	8	11	39	6	6	No	probable enterotoxin D	entD	K11062	K11062
250.586636673115	-0.375659602038067	0.489232227048742	-0.767855389053591	0.442573103395318	0.983537789322935	43	116	79	9	286	141	179	316	207	416	605	279	432	79	12	816	519	198	155	191	260	140	131	324	66	573	No	flagellin	fliC, hag	K02406	K02406
129.719567974515	-0.221337940532434	0.359769223659978	-0.615221997814973	0.538408122239799	0.983537789322935	192	78	264	237	60	29	163	106	147	63	76	13	116	160	67	64	96	72	188	330	143	69	113	148	141	235	No	chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	catA	K19271	K19271
11.2750066905736	-1.82576407882475	1.44810281266303	-1.26079727410184	0.207381896172148	0.983537789322935	10	0	0	0	0	15	0	0	26	0	40	0	7	0	0	0	0	0	5	9	1	62	131	0	0	93	No	glutathione S-transferase [EC:2.5.1.18]	GST, gst	K00799	K00799
15.4121390973408	-0.363916032698953	0.870922770688382	-0.417851094203579	0.676055991267083	0.983537789322935	0	0	10	36	0	8	12	13	27	0	0	0	17	14	5	0	18	62	7	48	14	79	38	274	10	32	No	anaerobic sulfite reductase subunit A	asrA	K16950	K16950
31.8038051115198	1.40352066479911	0.978361591610234	1.43456230992176	0.15141186126061	0.983537789322935	20	0	140	44	8	8	0	59	169	0	0	0	31	10	0	32	97	0	4	15	37	115	117	0	32	0	No	putative AdoMet-dependent methyltransferase [EC:2.1.1.-]	yrrT	K17462	K17462
339.252668366022	-0.230469131341096	0.285377829763893	-0.80759297781392	0.419324930509209	0.983537789322935	395	312	177	354	455	324	535	344	181	132	76	127	368	191	408	436	250	167	821	339	384	341	537	423	180	416	No	beta-glucoside PTS system EIIA component [EC:2.7.1.-]	bglFa	K02755	K02755
356.63660071898	-0.129170656472465	0.272821169751039	-0.473462732347123	0.635883083192032	0.983537789322935	353	312	200	385	484	342	550	403	232	132	80	135	368	246	465	454	271	215	821	339	405	361	557	440	183	421	No	@	@	K02756	K02756
356.63660071898	-0.129170656472465	0.272821169751039	-0.473462732347123	0.635883083192032	0.983537789322935	353	312	200	385	484	342	550	403	232	132	80	135	368	246	465	454	271	215	821	339	405	361	557	440	183	421	No	beta-glucoside PTS system EIICBA component [EC:2.7.1.-]	bglF, bglP	K02757	K02757
128.553036717332	-0.432687923513867	0.373500517959258	-1.15846672951888	0.246673621340446	0.983537789322935	232	93	89	22	159	61	96	142	52	64	29	92	149	53	61	203	63	343	290	61	162	186	208	96	85	197	No	sugar PTS system EIIA component [EC:2.7.1.-]	crr	K02777	K02777
65.2098137758882	0.0813126607576684	0.420553219089613	0.193346898957732	0.846687299146666	0.983537789322935	103	9	77	57	7	34	35	66	74	31	69	17	46	65	103	29	62	213	34	44	55	158	124	140	45	39	No	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	HIBADH, mmsB	K00020	K00020
15.8540290434752	-0.770162988871827	0.890347021791035	-0.865014393289659	0.387030888871769	0.983537789322935	102	0	6	0	0	0	5	30	24	7	10	0	19	25	3	15	34	5	6	6	14	0	8	11	10	53	No	penicillin-binding protein 2B	pbpB	K08724	K08724
5.47463421016881	0.325215197735274	1.38670169102888	0.23452426707144	0.814577996037505	0.983537789322935	102	0	0	0	0	0	0	9	17	0	3	0	11	7	3	0	29	0	6	0	11	0	8	7	0	53	No	penicillin-binding protein 1 [EC:3.4.-.-]	pbpA	K12552	K12552
5.47463421016881	0.325215197735274	1.38670169102888	0.23452426707144	0.814577996037505	0.983537789322935	102	0	0	0	0	0	0	9	17	0	3	0	11	7	3	0	29	0	6	0	11	0	8	7	0	53	No	penicillin-binding protein 2X	pbp2X	K12556	K12556
23.1659322238559	1.3573002847771	0.964918676735605	1.4066473346427	0.159531989643083	0.983537789322935	0	21	76	0	0	17	41	88	40	0	11	0	28	48	0	19	108	23	0	30	29	8	0	7	25	0	No	D-alanine---(R)-lactate ligase [EC:6.1.2.1]	vanB, vanA, vanD	K15739	K15739
45.0824990336703	0.900855892437246	0.58068503347558	1.55136750648685	0.120813637546592	0.983537789322935	0	21	153	27	8	17	87	117	91	0	20	10	24	53	3	30	137	52	21	104	46	51	17	48	49	31	No	D-alanine---D-serine ligase [EC:6.3.2.35]	vanC, vanE, vanG	K18856	K18856
25.5573888276959	-0.644743368273107	0.760360706813437	-0.847944090871205	0.396469108080906	0.983537789322935	5	0	23	0	42	47	0	37	39	10	38	6	32	0	10	27	5	47	46	0	25	41	142	4	24	97	No	two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]	qseC	K07645	K07645
147.873628686723	-0.445424562816841	0.455553804312902	-0.977764994167177	0.328190568137878	0.983537789322935	88	0	143	86	80	49	134	119	86	26	168	13	77	114	94	71	45	433	370	380	164	286	214	224	221	305	No	multidrug efflux pump	acrB, mexB, adeJ, smeE, mtrD, cmeB	K18138	K18138
2.86673443512627	-0.203354030419443	1.84883557522686	-0.109990327503565	0.912417045904883	0.987953950424798	133	19	0	0	0	12	0	0	7	0	0	0	10	0	0	5	0	0	0	9	3	0	0	0	4	6	No	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase [EC:4.1.2.29]	iolJ	K03339	K03339
71.0357399897435	-0.980501770814683	0.587855186478232	-1.66793079889071	0.0953294648589303	0.983537789322935	273	0	32	79	49	32	31	8	0	27	106	18	22	26	23	23	12	183	45	116	98	123	116	92	96	190	No	multiple antibiotic resistance protein	marC	K05595	K05595
53.8976688825468	0.380337599424057	0.50164963671763	0.758173776248826	0.448346957933552	0.983537789322935	0	28	24	62	37	58	23	34	58	14	66	27	22	15	58	57	38	143	44	55	69	43	9	232	68	123	No	betaine/carnitine transporter, BCCT family	TC.BCT	K03451	K03451
18.3216863669334	-0.438016412098678	1.08711249688229	-0.40291728165655	0.68700907755698	0.983537789322935	44	7	9	0	2	17	0	0	54	0	18	0	0	56	10	0	12	0	0	54	0	36	53	4	27	138	No	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]	abcA, bmrA	K18104	K18104
16.135354907743	-0.692811075447861	1.23184861124516	-0.562415762069628	0.57383278241066	0.983537789322935	7	0	0	20	23	33	0	4	33	58	87	24	0	4	0	44	66	0	7	0	0	0	0	0	4	0	No	ATP-binding cassette, subfamily B, bacterial HlyB/CyaB	hlyB, cyaB	K11004	K11004
221.807755416051	0.175399059566103	0.302719240270168	0.579411666762789	0.562311433809546	0.983537789322935	335	178	174	273	272	65	159	330	180	93	46	94	218	227	454	320	247	110	437	124	199	274	349	126	163	269	No	dipeptidase [EC:3.4.-.-]	pepDA, pepDB	K08659	K08659
15.7780287433751	-0.433429640688292	0.897133311329652	-0.483127351548123	0.629005314479312	0.983537789322935	0	0	0	78	12	0	26	21	15	11	10	7	54	0	15	24	65	12	26	0	9	11	9	18	4	0	No	cyclohexadienyl dehydratase [EC:4.2.1.51 4.2.1.91]	pheC	K01713	K01713
86.0290763624707	0.105941044886586	0.498787570722675	0.212397122753263	0.831797230284655	0.983537789322935	97	130	56	0	94	98	63	152	91	61	4	40	102	132	55	174	26	10	226	34	130	98	123	24	79	91	No	DNA replication protein	dnaD	K02086	K02086
25.9400375791538	-0.184621255661113	0.936776452008183	-0.19708144378025	0.843763804360952	0.983537789322935	0	0	13	0	83	0	20	10	0	37	29	6	53	14	12	17	32	111	0	0	41	73	74	0	13	63	No	uncharacterized protein	K06883	K06883	K06883
15.4508884541135	1.25666052689559	1.01319713770995	1.240292219672	0.214867329107541	0.983537789322935	5	10	63	56	3	0	7	63	52	0	0	0	7	35	7	14	51	30	0	0	0	7	0	0	12	14	No	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]	cdhD, acsD	K00194	K00194
34.3398483723068	-0.309783227415799	0.745180515984325	-0.415715683342311	0.677618063607174	0.983537789322935	16	0	9	27	96	47	44	35	21	10	17	3	77	4	0	109	125	0	35	46	50	22	7	0	15	87	No	flagellar biosynthesis protein FlhF	flhF	K02404	K02404
21.5088039422964	0.03714966579392	0.831569599727831	0.0446741509142217	0.964367037703435	0.992213692439161	25	0	11	0	3	0	47	4	35	0	15	4	15	0	14	3	60	92	10	13	5	47	51	99	10	23	No	ethanolamine utilization protein EutM	eutM	K04027	K04027
124.310265911066	0.285438128770259	0.40279483637618	0.708643962117929	0.47854544784305	0.983537789322935	146	45	88	102	119	58	172	70	81	48	20	39	67	104	465	15	123	170	172	121	145	228	342	68	94	117	No	bacitracin transport system ATP-binding protein	bcrA	K19309	K19309
23.5268263955225	-0.187581267912339	0.725373956914491	-0.258599397075475	0.795944348490266	0.983537789322935	103	8	14	55	3	28	11	59	60	3	0	0	13	32	4	0	61	7	6	16	11	57	34	9	5	39	No	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	mmsA, iolA, ALDH6A1	K00140	K00140
24.1778613961565	-0.0522931809676987	0.653776163425782	-0.0799863682604806	0.93624809778309	0.989759182200186	0	0	13	38	2	22	13	66	34	42	30	20	24	19	61	32	59	52	18	33	4	8	9	0	23	17	No	butanol dehydrogenase [EC:1.1.1.-]	bdhAB	K00100	K00100
51.2093750966595	-0.408180159010728	0.612118312138091	-0.666832131822655	0.504879365896704	0.983537789322935	0	76	0	83	46	54	37	59	68	102	61	48	50	74	27	15	42	92	6	208	14	32	55	0	63	21	No	DNA helicase IV [EC:5.6.2.4]	helD	K03658	K03658
33.1186486730403	0.321547353106776	0.72152073680276	0.445652268473437	0.655848448298666	0.983537789322935	7	0	3	37	50	8	45	28	8	0	36	0	4	45	122	14	9	94	13	51	24	3	52	110	20	77	No	L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5]	ASRGL1, iaaA	K13051	K13051
28.8546299656093	-0.878909798772992	0.828583324304361	-1.06073797648641	0.28880899615879	0.983537789322935	124	0	25	105	13	0	21	5	9	0	23	20	0	20	16	13	0	72	54	0	13	41	56	50	35	12	No	cytochrome c peroxidase [EC:1.11.1.5]	E1.11.1.5	K00428	K00428
9.27877636272338	-0.239593910564988	0.885350439762007	-0.270620423060267	0.78668298643919	0.983537789322935	0	0	14	18	9	0	4	17	9	8	27	4	15	4	0	8	0	19	7	0	11	36	24	0	12	23	No	exodeoxyribonuclease I [EC:3.1.11.1]	sbcB, exoI	K01141	K01141
16.9770986718545	0.614473841897772	0.861343192016663	0.713390257905336	0.475604299795583	0.983537789322935	0	16	5	22	0	9	26	41	38	0	8	36	32	19	0	19	29	13	0	37	12	0	21	49	12	0	No	uncharacterized protein	K06931	K06931	K06931
242.338138372303	0.462155772329077	0.301385721603194	1.53343618891658	0.125168417844413	0.983537789322935	40	313	222	146	442	160	240	316	223	91	34	169	277	220	346	463	345	218	403	207	252	187	167	182	181	365	No	DNA excision repair protein ERCC-2 [EC:5.6.2.3]	ERCC2, XPD	K10844	K10844
126.805990451631	0.552273316643614	0.423585215072282	1.30380687755915	0.192299437083062	0.983537789322935	64	0	100	140	183	75	161	108	86	51	28	56	115	112	327	46	114	141	97	75	173	436	415	86	130	83	No	bacitracin transport system permease protein	bcrB	K19310	K19310
