KEGG_ko	Description	Symbol	0505-0101	R1W5
K01947	biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33]	birA-coaX	19.66318663890215	0
K19429	acetyltransferase EpsM [EC:2.3.1.-]	epsM	4.133602667759142	9.098139872337116
K00343	NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	nuoN	9.03931844768718	71.97821236277514
K00342	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	nuoM	11.88036843162229	59.36356928039612
K09691	lipopolysaccharide transport system ATP-binding protein	wzt, rbfB	91.10794241348455	105.08121339099021
K09693	teichoic acid transport system ATP-binding protein [EC:7.5.2.4]	tagH	83.9500469300104	41.97316287905017
K09163	uncharacterized protein	K09163	26.582721777012654	81.93420504543222
K16650	galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,5/1,6-galactofuranosyltransferase [EC:2.4.1.288]	glft2	13.958817017483849	0
K11106	L-tartrate/succinate antiporter	ttdT	11.478078239667758	2.4818943179626944
K14445	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5	SLC13A2_3_5	37.9470632778651	90.55541640279836
K01255	leucyl aminopeptidase [EC:3.4.11.1]	CARP, pepA	19.045271212064325	16.978758543123426
K05303	O-methyltransferase [EC:2.1.1.-]	K05303	20.41838694601159	2.5623883706372736
K11178	xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]	yagS	7.11317323340368	0
K10559	rhamnose transport system substrate-binding protein	rhaS	7.322613622361572	0
K21394	TRAP-type transport system small permease protein	yiaM	20.388911909984465	6.9638887657349615
K13926	ribosome-dependent ATPase	rbbA	11.770176807191248	0
K18640	plasmid segregation protein ParM	parM, stbA	35.96598930348051	147.31527108118928
K03079	L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]	ulaE, sgaU, sgbU	23.671367635597854	6.612599445803248
K02822	ascorbate PTS system EIIB component [EC:2.7.1.194]	ulaB, sgaB	26.739028148638855	6.570568891945398
K03475	ascorbate PTS system EIIC component	ulaA, sgaT	31.48589184998888	5.074977538990253
K06980	tRNA-modifying protein YgfZ	ygfZ	14.894407020708028	0
K15034	ribosome-associated protein	yaeJ	6.4238301080666975	0
K03326	C4-dicarboxylate transporter, DcuC family	TC.DCUC, dcuC, dcuD	33.16466189131344	24.16260640855614
K02116	ATP synthase protein I	atpI	4.796708882929925	2.8599809005621393
K09749	uncharacterized protein	K09749	17.04852708906048	12.126568547196088
K07262	serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]	pbpG	6.489519049211655	0
K01042	L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]	selA	27.279359643403733	15.896761543746207
K07733	prophage regulatory protein	alpA	5.766866480578927	0
K02195	heme exporter protein C	ccmC	6.983935202862651	2.663156375574276
K02194	heme exporter protein B	ccmB	6.983935202862651	0
K02193	heme exporter protein A [EC:7.6.2.5]	ccmA	6.983935202862651	0
K00073	ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350]	allD	11.635245006716561	0
K11733	lysine-specific permease	lysP	18.847911045996877	5.529650488188026
K10120	fructooligosaccharide transport system substrate-binding protein	msmE	16.57921849404789	5.8550768692514685
K12056	conjugal transfer mating pair stabilization protein TraG	traG	16.012203120165555	0
K04018	formate-dependent nitrite reductase complex subunit NrfG	nrfG	9.353517723827203	0
K07459	putative ATP-dependent endonuclease of the OLD family	ybjD	27.300245515589644	59.633239937711394
K09001	anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	anmK	15.888225624535709	20.954425681406587
K15270	S-adenosylmethionine uptake transporter	sam	35.237284914347896	0
K00841	aminotransferase [EC:2.6.1.-]	patA	19.358994466711454	12.306639828040835
K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	LDHD, dld	40.077131187182786	6.434957346548418
K07811	trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	torA	43.083390385997035	9.96880877463219
K07812	trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	torZ	43.083390385997035	12.517420805363015
K10763	DnaA-homolog protein	hda	6.4977572935650585	0
K02574	ferredoxin-type protein NapH	napH	13.647639998016562	5.111732833454479
K02573	ferredoxin-type protein NapG	napG	9.030043819939229	10.755796237166205
K00795	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	ispA	12.122566793812776	2.284538875797287
K03756	putrescine:ornithine antiporter	potE	13.577118650778608	4.7027960063951815
K10985	galactosamine PTS system EIIC component	agaC	22.01685488185966	0
K02841	heptosyltransferase I [EC:2.4.-.-]	waaC, rfaC	16.143111319698935	12.991106015497952
K00364	GMP reductase [EC:1.7.1.7]	guaC, GMPR	6.932590293868029	2.6409015634095465
K13643	Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor	iscR	8.725901829411372	0
K10014	histidine transport system substrate-binding protein	hisJ	10.58038877366069	2.174503822683505
K10037	glutamine transport system permease protein	glnP	8.725901829411372	4.4720928612512845
K16922	putative peptide zinc metalloprotease protein	yydH	13.36972144784014	4.582266879769664
K06726	D-ribose pyranase [EC:5.4.99.62]	rbsD	26.608659710113965	29.880951945563062
K07673	two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]	narX	4.530742548384719	2.52822307781362
K11041	exfoliative toxin A/B	eta	6.895209356956271	10.395155615629111
K03182	4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]	ubiD	45.39218891522572	35.19611520990065
K16371	D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ	gatZ-kbaZ	56.374999673734386	170.92559611454402
K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	prmB	5.386557793782192	0
K13653	AraC family transcriptional regulator	K13653	27.06032997886812	17.456394545739943
K03562	biopolymer transport protein TolQ	tolQ	7.99068887860907	7.909703813453055
K03560	biopolymer transport protein TolR	tolR	7.623719446211908	4.002765618262267
K09862	uncharacterized protein	K09862	6.843773680778522	0
K02197	cytochrome c-type biogenesis protein CcmE	ccmE	6.026205490185736	3.005019560578069
K02198	cytochrome c-type biogenesis protein CcmF	ccmF	24.150475212716028	0
K07659	two-component system, OmpR family, phosphate regulon response regulator OmpR	ompR	10.232183937719595	1.9792978226384548
K12678	autotransporter family porin	aidA-I, misL	11.866944132509914	10.325505310803218
K13818	molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]	mobAB	52.742804609753215	188.08529386940413
K06904	uncharacterized protein	K06904	43.19761494339791	25.400393046593496
K10227	polyol transport system substrate-binding protein	smoE, mtlE	10.558759772674804	0
K01027	3-oxoacid CoA-transferase [EC:2.8.3.5]	OXCT	10.252346313580624	14.125761106307415
K01028	3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]	scoA	15.763715410937767	30.18092527541312
K01031	3-oxoadipate CoA-transferase, alpha subunit [EC:2.8.3.6]	pcaI	10.252346313580624	2.2681426913542677
K01034	acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9]	atoD	14.17734829887331	24.200588200829383
K19540	fructoselysine transporter	frlA	16.76801969330981	0
K21350	sucrose 6(F)-phosphate phosphorylase [EC:2.4.1.329]	E2.4.1.329	6.741860181917135	45.71584954270921
K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	cheA	25.968402526601988	34.39778081513264
K15482	effector protein SidC	sidC	4.900096754260604	7.779540103792719
K09707	uncharacterized protein	K09707	25.095427617579116	0
K01727	hyaluronate lyase [EC:4.2.2.1]	hysA, hylA, hylB	23.4453293535243	22.19478219973797
K03583	exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	recC	16.26549858484495	0
K16238	ethanolamine permease	eat, eutP	9.9540729364643	2.5716556448965977
K16165	fumarylpyruvate hydrolase [EC:3.7.1.20]	nagK	5.1385705806126785	0
K00372	assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	nasA	11.064247673869275	0
K17242	alpha-1,4-digalacturonate transport system permease protein	aguF	13.682139451025536	2.07913090088921
K07484	transposase	K07484	107.23646398696125	155.77364339540674
K03071	preprotein translocase subunit SecB	secB	11.102544998374801	0
K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	TST, MPST, sseA	26.2514507872142	3.533231132939928
K04061	flagellar biosynthesis protein	flhB2	6.998009838717767	34.42922965081197
K06351	inhibitor of KinA	kipI	24.062847288769674	6.367754385276923
K06350	antagonist of KipI	kipA	40.060194611861974	12.085623189556358
K18545	streptogrisin B [EC:3.4.21.81]	sprB	7.6251635336074886	0
K21395	TRAP-type transport system periplasmic protein	yiaO	34.28200380270331	83.28430459358952
K02598	nitrite transporter	nirC	4.914485685793476	12.18848155370851
K06212	formate transporter	focA	9.870462098646884	2.501540062192186
K20541	cellulose synthase operon protein B	bcsB	32.45100504602891	5.29064529053214
K00694	cellulose synthase (UDP-forming) [EC:2.4.1.12]	bcsA	21.684197029368853	8.754647611871725
K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	porD	7.80993197597559	0
K03186	flavin prenyltransferase [EC:2.5.1.129]	ubiX, bsdB, PAD1	28.15025588709118	30.758517571267664
K02775	galactitol PTS system EIIC component	gatC, sgcC	31.725197283335934	51.631370635536214
K02774	galactitol PTS system EIIB component [EC:2.7.1.200]	gatB, sgcB	11.92770250518633	0
K00823	4-aminobutyrate aminotransferase [EC:2.6.1.19]	puuE	11.797756473009304	0
K10543	D-xylose transport system substrate-binding protein	xylF	23.203300288417385	15.012975708968893
K10820	galactofuranose transport system ATP-binding protein [EC:7.5.2.9]	ytfR	23.203300288417385	9.782276732886379
K01772	protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]	hemH, FECH	21.147120211609835	4.131083514660773
K07270	glycosyl transferase, family 25	K07270	7.8330564785519625	0
K02478	two-component system, LytTR family, sensor kinase [EC:2.7.13.3]	K02478	48.50795867646454	2.1353234914760306
K07704	two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]	lytS	50.735675523682694	2.1353234914760306
K18856	D-alanine---D-serine ligase [EC:6.3.2.35]	vanC, vanE, vanG	12.218762224251133	20.24437162217815
K09131	uncharacterized protein	K09131	7.72534285984691	7.101750133902473
K01026	propionate CoA-transferase [EC:2.8.3.1]	pct	71.90130405311612	55.538263614217904
K13771	Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor	nsrR	7.177249934563558	4.504367048943172
K05916	nitric oxide dioxygenase [EC:1.14.12.17]	hmp, YHB1	7.177249934563558	0
K02416	flagellar motor switch protein FliM	fliM	17.702138405394876	8.737767309338068
K15599	putative hydroxymethylpyrimidine transport system permease protein	thiX	21.15709940751159	12.7953893703436
K15600	putative hydroxymethylpyrimidine transport system ATP-binding protein	thiZ	16.278484630768567	14.043177372665326
K04028	ethanolamine utilization protein EutN	eutN	11.860929199934112	9.832278128327143
K04024	ethanolamine utilization protein EutJ	eutJ	11.68005326991791	15.070869269266762
K02387	flagellar basal-body rod protein FlgB	flgB	12.224863169957793	2.443514469687778
K02388	flagellar basal-body rod protein FlgC	flgC	10.970568193537051	5.32259753667932
K02566	5'-nucleotidase [EC:3.1.3.5]	nagD	13.644255905143384	28.760162572626346
K07318	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	K07318	5.986597543900169	8.86028520875498
K17462	putative AdoMet-dependent methyltransferase [EC:2.1.1.-]	yrrT	4.797385983226177	1.9153204564036148
K20609	putative aminopeptidase [EC:3.4.11.-]	sgcX	7.152480882054283	21.0095871848645
K01040	glutaconate CoA-transferase, subunit B [EC:2.8.3.12]	gctB	15.771276202842897	9.782986858161607
K01039	glutaconate CoA-transferase, subunit A [EC:2.8.3.12]	gctA	13.994602001441445	14.805350542537672
K13607	cinnamoyl-CoA:phenyllactate CoA-transferase [EC:2.8.3.17]	fldA	8.995277259623167	6.477119028282623
K09773	[pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]	ppsR	10.12628539856308	10.740937866197276
K19092	toxin ParE1/3/4	parE1_3_4	5.1845281799689555	0
K05020	glycine betaine transporter	opuD, betL	12.025574883543422	1.9309239200814692
K18888	ATP-binding cassette, subfamily B, multidrug efflux pump	efrB, efrF	27.99557205589664	15.624926221419194
K02081	DeoR family transcriptional regulator, aga operon transcriptional repressor	agaR	26.022762825304955	23.8907701065381
K02530	DeoR family transcriptional regulator, lactose phosphotransferase system repressor	lacR	11.93804098418638	3.485601644844232
K18285	aminodeoxyfutalosine synthase [EC:2.5.1.120]	mqnE	5.6790904767082075	2.611800821047166
K00483	4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9]	hpaB	18.304051340144674	38.50078043135958
K14534	4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3]	abfD	11.371448720955948	38.50078043135958
K01857	3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]	pcaB	9.625032477559856	0
K09800	translocation and assembly module TamB	tamB	26.597762982124372	38.07396605165869
K02475	two-component system, CitB family, response regulator	K02475	12.337580076523496	29.025439993918596
K11615	two-component system, CitB family, response regulator MalR	malR	12.337580076523496	34.86879056442482
K11692	two-component system, CitB family, response regulator DctR	K11692, dctR	12.337580076523496	29.025439993918596
K11712	two-component system, LuxR family, response regulator DctR	dctR	17.92764740298253	29.025439993918596
K07552	MFS transporter, DHA1 family, multidrug resistance protein	bcr, tcaB	20.849256123178634	20.001506667945648
K15792	MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]	murEF	8.765023805909486	9.424344052717727
K07101	uncharacterized protein	K07101	8.152553441641267	10.49590553396248
K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	ggt	31.029507586258408	30.593129598140823
K01584	arginine decarboxylase [EC:4.1.1.19]	adiA	21.759488891982315	5.56877331906811
K14392	sodium/pantothenate symporter	panF	14.475360467228878	23.434021644212333
K21009	polysaccharide biosynthesis protein PelD	pelD	24.177104332194382	3.858019056895046
K18456	8-oxoguanine deaminase [EC:3.5.4.32]	E3.5.4.32	4.161987000942655	0
K01799	maleate isomerase [EC:5.2.1.1]	nicE, maiA	10.750192163791374	0
K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	bacA, bclA	25.98609261920735	12.530763292864762
K07273	lysozyme	acm	22.060687507889888	32.98222275862446
K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	hpaI, hpcH	22.991491413011687	8.354041549807688
K12660	2-dehydro-3-deoxy-L-rhamnonate aldolase [EC:4.1.2.53]	rhmA	16.586347635614633	4.5497235784878525
K11062	probable enterotoxin D	entD	10.59588275823199	18.94996615259497
K07289	AsmA protein	asmA	10.89145662600181	11.908219908830363
K03074	preprotein translocase subunit SecF	secF	9.587121727934168	17.867758218202855
K08279	carnitine operon protein CaiE	caiE	4.4779642045931185	3.6962325787170878
K02390	flagellar hook protein FlgE	flgE	26.90154665797199	27.033048902104323
K02392	flagellar basal-body rod protein FlgG	flgG	21.209389052337585	14.372155585878497
K01235	alpha-glucuronidase [EC:3.2.1.139]	aguA	15.027104592692496	56.06571758396999
K21417	acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta [EC:1.1.1.-]	acoB	12.765072820123795	17.044892812202622
K02200	cytochrome c-type biogenesis protein CcmH	ccmH	15.822903361681465	0
K16210	oligogalacturonide transporter	togT, rhiT	28.951786546469954	18.10144399500791
K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor	arsR	13.461892749109163	35.962769561906185
K00076	7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]	hdhA	16.44468392105164	64.28493804832043
K00385	anaerobic sulfite reductase subunit C	asrC	18.745862408797855	11.559055689464945
K01095	phosphatidylglycerophosphatase A [EC:3.1.3.27]	pgpA	8.189756541782977	6.895964525782662
K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	cheR	11.340798641676438	17.219869322885852
K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	mltB	6.837972856630817	0
K07710	two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]	atoS	6.877805828057096	3.6255589489296787
K15012	two-component system, response regulator RegA	regA, regR, actR	6.877805828057096	0
K06189	hemolysin (HlyC) family protein	corC, tlyC	5.314260103717887	3.684262864431258
K19504	glucoselysine-6-phosphate deglycase	gfrE	6.0270818204872425	0
K18997	chaperone modulatory protein CbpM	cbpM	5.356187323206476	3.580376276862442
K16291	L,D-transpeptidase ErfK/SrfK	erfK	5.715665161570417	1.855349725039081
K22231	scyllo-inosose 3-dehydrogenase [EC:1.1.1.-]	iolM	10.62739895540443	0
K06211	HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22]	nadR	11.76767388670985	2.4124266124726677
K07474	phage terminase small subunit	xtmA	26.1963730668087	29.865838402761174
K00832	aromatic-amino-acid transaminase [EC:2.6.1.57]	tyrB	14.91843206403727	19.181051075797274
K04760	transcription elongation factor GreB	greB	10.294542841326429	2.494956990634034
K01483	ureidoglycolate lyase [EC:4.3.2.3]	allA	8.852048053255736	0
K01455	formamidase [EC:3.5.1.49]	E3.5.1.49	14.354462717089017	1.8267507352058825
K18360	phenylacetyl-CoA:acceptor oxidoreductase accessory protein	padA	12.650094041134313	4.740418176699476
K13049	carboxypeptidase PM20D1 [EC:3.4.17.-]	PM20D1	30.302531999429466	0
K00339	NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	nuoJ	6.35290669126003	20.00160222550152
K00338	NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]	nuoI	4.550326514553074	25.623717611062688
K00337	NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	nuoH	10.486756041509105	51.89983762937955
